team,puntReturnTDs,netPassingYards,interceptionTDs,rushingTDs,sacks,fourthDownConversions,passAttempts,firstDowns,kickReturnTDs,tacklesForLoss,turnovers,kickReturnYards,games,fourthDowns,thirdDownConversions,passCompletions,passesIntercepted,rushingYards,interceptions,kickReturns,rushingAttempts,possessionTime,puntReturns,puntReturnYards,totalYards,thirdDowns,penalties,penaltyYards,fumblesLost,interceptionYards,fumblesRecovered,passingTDs,offense_score,defense_score,st_score,team_score
Coastal Carolina,0.0,0.5630020656414965,0.4,0.4883720930232558,0.5094339622641509,0.3333333333333333,0.5851063829787234,0.6707317073170732,0.0,0.4827586206896552,0.5517241379310345,0.38422649140546006,0.9230769230769231,0.42857142857142855,0.6185567010309279,0.4823848238482385,0.5,0.62478184991274,0.47619047619047616,0.4666666666666667,0.6586826347305389,0.8366520832481498,0.2647058823529412,0.3044496487119438,0.7120086660476632,0.7635467980295566,0.7142857142857143,0.7471967380224261,0.42857142857142855,0.36784140969163,0.7857142857142857,0.47368421052631576,2.0602501206395316,2.260033992645436,1.1833739076141765,5.503658020899144
Colorado,0.5,0.9010787238925867,0.2,0.3488372093023256,0.6981132075471698,0.3333333333333333,0.8120567375886525,0.7804878048780488,0.0,0.75,0.41379310344827586,0.31749241658240646,0.9230769230769231,0.47619047619047616,0.6391752577319587,0.9132791327913279,0.6,0.24956369982547993,0.38095238095238093,0.35555555555555557,0.47005988023952094,0.8308050864783089,0.5,0.4613583138173302,0.740328071804395,0.7389162561576355,0.8214285714285714,0.8328236493374108,0.2857142857142857,0.4779735682819383,0.7857142857142857,0.9210526315789473,2.6046144644362035,2.726086775829108,1.7786719049627433,7.109373145228054
Colorado State,1.0,0.5721826945145743,0.0,0.4418604651162791,0.2641509433962264,0.6666666666666666,0.6081560283687943,0.6524390243902439,0.0,0.46551724137931033,0.5517241379310345,0.34074823053589487,0.9230769230769231,0.5952380952380952,0.5876288659793815,0.5718157181571816,0.5,0.6116928446771379,0.38095238095238093,0.4,0.6497005988023952,0.9167109620967412,0.47058823529411764,0.6088992974238876,0.7112349117920148,0.8029556650246306,0.6785714285714286,0.6269113149847095,0.5714285714285714,0.039647577092511016,0.6428571428571429,0.39473684210526316,2.6046211549523246,1.269315761868048,2.3501964693782504,6.224133386198623
Duke,0.0,0.6745467064493917,0.2,0.3023255813953488,0.7735849056603774,0.20833333333333334,0.74822695035461,0.6463414634146342,0.0,0.9482758620689655,0.6206896551724138,0.42163801820020225,0.9230769230769231,0.30952380952380953,0.4742268041237113,0.6910569105691057,0.6,0.33740546829552065,0.5714285714285714,0.4444444444444444,0.5344311377245509,0.8000163552357198,0.7647058823529411,0.5878220140515222,0.6343237387805633,0.7832512315270936,0.5892857142857143,0.6483180428134556,0.42857142857142855,0.33480176211453744,1.0,0.6842105263157895,1.938414053905491,2.8566625298438804,1.8488419658742583,6.6439185496236295
East Carolina,0.0,0.7539591462015148,0.6,0.46511627906976744,0.32075471698113206,0.375,0.7074468085106383,0.7957317073170732,0.3333333333333333,0.7327586206896551,0.9655172413793104,0.7007077856420627,0.9230769230769231,0.40476190476190477,0.7319587628865979,0.6504065040650406,0.65,0.5570098894706225,1.0,0.6666666666666666,0.6467065868263473,0.7379891237682463,0.6764705882352942,0.3957845433255269,0.8047044258743423,0.8325123152709359,0.8482142857142857,0.8083588175331294,0.5,0.44933920704845814,0.5714285714285714,0.6842105263157895,2.1789836655641466,2.7528525447192456,2.3108024310024025,7.242638641285795
Eastern Michigan,0.5,0.6481523984392931,0.0,0.3953488372093023,0.4716981132075472,0.6666666666666666,0.7358156028368794,0.7774390243902439,0.0,0.6120689655172413,0.5862068965517241,0.4084934277047523,0.9230769230769231,0.6904761904761905,0.8247422680412371,0.6720867208672087,0.25,0.4965095986038394,0.47619047619047616,0.4888888888888889,0.7065868263473054,0.9156887598642516,0.6176470588235294,0.18266978922716628,0.7011761064685855,0.9556650246305419,0.6964285714285714,0.763506625891947,0.5,0.05066079295154185,0.7142857142857143,0.4473684210526316,2.687688373855287,1.3844278716763303,1.8314159705369473,5.903532216068565
Florida,0.0,0.6033968326830388,0.2,0.5581395348837209,0.7358490566037735,0.25,0.5390070921985816,0.6829268292682927,0.0,0.7068965517241379,0.5517241379310345,0.3083923154701719,0.9230769230769231,0.3333333333333333,0.5773195876288659,0.5040650406504065,0.55,0.5538103548574753,0.5714285714285714,0.3333333333333333,0.6227544910179641,0.8168622480271497,0.4117647058823529,0.4379391100702576,0.7014856081708449,0.7142857142857143,0.6071428571428571,0.6187563710499491,0.2857142857142857,0.3590308370044053,0.7857142857142857,0.4473684210526316,2.004437055357686,2.551776445332317,1.242857887296763,5.799071387986766
Florida Atlantic,0.0,0.5744778517328437,0.2,0.5581395348837209,0.32075471698113206,0.6666666666666666,0.6205673758865248,0.7134146341463414,0.0,0.5862068965517241,0.6206896551724138,0.3953488372093023,0.9230769230769231,0.8095238095238095,0.5670103092783505,0.5555555555555556,0.55,0.6602675974403723,0.5238095238095238,0.4666666666666667,0.6826347305389222,0.8942634010712679,0.4411764705882353,0.16627634660421545,0.7386258124419685,0.7832512315270936,0.7053571428571429,0.6309887869520897,0.5,0.5638766519823789,0.5714285714285714,0.3684210526315789,2.367601036189533,2.220838265515235,1.224556934223683,5.812996235928452
Florida International,0.0,0.63185678218958,0.4,0.37209302325581395,0.33962264150943394,0.5833333333333334,0.5921985815602837,0.6554878048780488,0.0,0.4051724137931034,0.6551724137931034,0.6966632962588474,0.9230769230769231,0.6190476190476191,0.4639175257731959,0.5582655826558266,0.55,0.4246655031995346,0.5238095238095238,0.6,0.5913173652694611,0.844257267857873,0.5,0.18266978922716628,0.6519653358093469,0.7142857142857143,0.5892857142857143,0.5800203873598369,0.5714285714285714,0.6299559471365639,0.35714285714285715,0.631578947368421,2.091061363088286,2.3247510024391014,1.6494442379050114,6.065256603432398
Florida State,0.0,0.4966720220335093,0.0,0.18604651162790697,0.4528301886792453,0.8333333333333334,0.6294326241134752,0.5548780487804879,0.3333333333333333,0.5948275862068966,0.7586206896551724,0.5470171890798786,0.9230769230769231,0.7619047619047619,0.4742268041237113,0.48509485094850946,0.2,0.31675392670157065,0.6190476190476191,0.5555555555555556,0.5643712574850299,0.8002616837715174,0.4117647058823529,0.07728337236533958,0.503404518724853,0.7881773399014779,0.5982142857142857,0.5861365953109072,0.6428571428571429,0.15198237885462554,0.14285714285714285,0.2894736842105263,1.8175139063005292,1.3996401537407674,1.6041284635137167,4.821282523555014
Fresno State,0.5,0.6738581592839109,0.2,0.4418604651162791,0.32075471698113206,0.3333333333333333,0.7109929078014184,0.698170731707317,0.0,0.47413793103448276,0.5517241379310345,0.2871587462082912,0.9230769230769231,0.42857142857142855,0.6185567010309279,0.7588075880758808,0.7,0.3426410703897615,0.6190476190476191,0.4666666666666667,0.5299401197604791,0.8258576276730588,0.5588235294117647,0.5035128805620609,0.6366450015475085,0.7438423645320197,0.6428571428571429,0.6697247706422018,0.21428571428571427,0.5991189427312775,0.35714285714285715,0.5,2.2880506484580656,2.2940115907468925,1.930134852373986,6.512197091578945
Georgia,0.0,0.8179940325912325,0.0,0.5116279069767442,0.5660377358490566,0.6666666666666666,0.799645390070922,0.823170731707317,0.0,0.6120689655172413,0.5517241379310345,0.16885743174924167,1.0,0.5238095238095238,0.6391752577319587,0.8021680216802168,0.3,0.44997091332169864,0.5714285714285714,0.24444444444444444,0.5344311377245509,0.8736558040642761,0.5882352941176471,0.3793911007025761,0.7909316001238007,0.7339901477832512,0.625,0.6788990825688074,0.2857142857142857,0.046255506607929514,0.7142857142857143,0.7368421052631579,2.6111694399896885,1.5243622079742276,1.1507735591782577,5.286305207142173
Georgia Southern,0.0,0.660775763139775,0.2,0.5116279069767442,0.32075471698113206,0.4166666666666667,0.7269503546099291,0.7926829268292683,0.0,0.4827586206896552,0.5862068965517241,0.6521739130434783,0.9230769230769231,0.3333333333333333,0.7628865979381443,0.7289972899728997,0.65,0.43222803955788247,0.3333333333333333,0.6666666666666666,0.594311377245509,0.8836324978533753,0.2647058823529412,0.08430913348946135,0.6754874651810585,0.8078817733990148,0.6071428571428571,0.5790010193679919,0.7142857142857143,0.29955947136563876,0.35714285714285715,0.5263157894736842,2.2824864945507866,1.953072809036426,1.3898796629604562,5.6254389665476685
Georgia State,0.0,0.7043837502868947,0.0,0.3023255813953488,0.33962264150943394,0.4166666666666667,0.7960992907801419,0.7560975609756098,0.0,0.41379310344827586,0.6551724137931034,0.5237613751263903,0.9230769230769231,0.6428571428571429,0.5876288659793815,0.7344173441734417,0.45,0.4677137870855148,0.6190476190476191,0.6888888888888889,0.5389221556886228,0.8823649670850882,0.35294117647058826,0.05620608899297424,0.723769730733519,0.7881773399014779,0.5446428571428571,0.6004077471967381,0.42857142857142855,0.09911894273127753,0.5714285714285714,0.5526315789473685,2.2917497280893397,1.3025346876889874,1.3514979412323682,4.945782357010696
Georgia Tech,0.0,0.6619233417489098,0.2,0.6744186046511628,0.32075471698113206,0.625,0.6684397163120568,0.7835365853658537,0.0,0.5862068965517241,0.27586206896551724,0.35085945399393326,0.9230769230769231,0.6428571428571429,0.6597938144329897,0.6612466124661247,0.25,0.6518324607329843,0.2857142857142857,0.4222222222222222,0.6811377245508982,0.916629185918142,0.5588235294117647,0.28337236533957844,0.7930981120396162,0.7783251231527094,0.5357142857142857,0.47196738022426094,0.14285714285714285,0.19383259911894274,0.42857142857142855,0.3684210526315789,2.746873499784197,1.5507942126517986,1.3460646424729152,5.64373235490891
Hawai'i,0.5,0.7385815928391095,0.0,0.16279069767441862,0.5094339622641509,0.5,0.8528368794326241,0.7591463414634146,0.0,0.5862068965517241,0.6551724137931034,0.30535894843276035,0.9230769230769231,0.5238095238095238,0.6185567010309279,0.7750677506775068,0.3,0.34554973821989526,0.7142857142857143,0.4444444444444444,0.5,0.8927096536778837,0.3235294117647059,0.32084309133489464,0.6818322500773755,0.8029556650246306,0.8571428571428571,0.8603465851172273,0.2857142857142857,0.06387665198237885,0.35714285714285715,0.6578947368421053,2.3322611563220526,1.4595175107982539,1.5784799133140046,5.370258580434311
Houston,0.5,0.4204728023869635,0.2,0.20930232558139536,0.39622641509433965,0.4583333333333333,0.49645390070921985,0.551829268292683,0.0,0.5775862068965517,0.9310344827586207,0.46814964610717896,0.9230769230769231,0.6904761904761905,0.44329896907216493,0.4932249322493225,0.6,0.4767306573589296,0.8095238095238095,0.4888888888888889,0.6377245508982036,0.8882119638549291,0.5588235294117647,0.3091334894613583,0.5371402042711235,0.7635467980295566,0.5892857142857143,0.6350662589194699,0.7142857142857143,0.30176211453744495,0.5,0.23684210526315788,1.733937960446136,2.0755747365283366,1.9374962948909924,5.747008991865465
Illinois,0.0,0.5903144365389029,0.2,0.46511627906976744,0.5283018867924528,0.3333333333333333,0.5868794326241135,0.7408536585365854,0.0,0.4224137931034483,0.41379310344827586,0.25884732052578363,0.9230769230769231,0.38095238095238093,0.6597938144329897,0.5420054200542005,0.6,0.5293775450843514,0.23809523809523808,0.28888888888888886,0.6182634730538922,0.8572596802551417,0.7352941176470589,0.8009367681498829,0.6796657381615598,0.7192118226600985,0.5892857142857143,0.5168195718654435,0.5,0.29515418502202645,0.5,0.5526315789473685,2.190686600693045,2.0458698649179277,1.7366392460096782,5.973195711620651
Indiana,0.0,0.7303190268533395,0.4,0.8604651162790697,0.6226415094339622,0.5,0.5797872340425532,0.8810975609756098,0.0,0.7327586206896551,0.27586206896551724,0.1102123356926188,0.9230769230769231,0.5,0.6597938144329897,0.6124661246612466,0.7,0.6102385107620709,0.23809523809523808,0.1111111111111111,0.6841317365269461,0.9196140164370119,0.7941176470588235,0.810304449648712,0.8170844939647168,0.6502463054187192,0.5089285714285714,0.5351681957186545,0.21428571428571427,0.473568281938326,0.6428571428571429,0.8157894736842105,2.824610398587501,2.928968412061944,1.5214546195927212,7.275033430242167
Iowa,0.5,0.3624053247647464,0.2,0.6744186046511628,0.5094339622641509,0.125,0.42907801418439717,0.6097560975609756,0.0,0.5,0.3793103448275862,0.6289180990899899,0.9230769230769231,0.14285714285714285,0.6494845360824743,0.4037940379403794,0.8,0.6995346131471786,0.3333333333333333,0.5555555555555556,0.6901197604790419,0.8638835507216748,0.7647058823529411,0.7283372365339579,0.61652739090065,0.7635467980295566,0.32142857142857145,0.3486238532110092,0.2857142857142857,0.30837004405286345,0.5714285714285714,0.23684210526315788,2.131805217247351,2.3178040063170147,2.6479306446103705,7.097539868174737
Iowa State,0.5,0.7105806747762222,0.0,0.5581395348837209,0.2641509433962264,0.6666666666666666,0.7056737588652482,0.8201219512195121,0.0,0.5258620689655172,0.41379310344827586,0.18301314459049545,1.0,0.47619047619047616,0.7422680412371134,0.6368563685636857,0.7,0.5747527632344386,0.42857142857142855,0.2,0.6721556886227545,0.9580079322893241,0.4411764705882353,0.5550351288056206,0.7848963169297432,0.8472906403940886,0.4375,0.35881753312945974,0.21428571428571427,0.21365638766519823,0.5,0.5263157894736842,2.9229452552049366,1.703669400026942,1.5660206199869595,6.192635275218838
Jacksonville State,0.0,0.4879504246040854,0.2,1.0,0.3584905660377358,0.375,0.4698581560283688,0.8353658536585366,0.0,0.5948275862068966,0.4482758620689655,0.13043478260869565,1.0,0.47619047619047616,0.6494845360824743,0.4254742547425474,0.55,0.9066317626527051,0.2857142857142857,0.13333333333333333,0.8293413173652695,0.7838655599623829,0.47058823529411764,0.18266978922716628,0.8113587124729186,0.7487684729064039,0.625,0.6605504587155964,0.5,0.18722466960352424,0.6428571428571429,0.2894736842105263,2.4621267540267704,1.8905428218481568,0.7641884503860941,5.116858026261021
James Madison,0.5,0.602478769795731,0.8,0.4418604651162791,0.7169811320754716,0.4583333333333333,0.6329787234042553,0.7652439024390244,0.3333333333333333,0.6982758620689655,0.3103448275862069,0.47320525783619816,0.9230769230769231,0.6666666666666666,0.7010309278350515,0.5799457994579946,0.85,0.6701570680628273,0.19047619047619047,0.4222222222222222,0.7080838323353293,0.9247250275994603,0.6470588235294118,0.47306791569086654,0.7627669452181987,0.8325123152709359,0.7767857142857143,0.7054026503567788,0.35714285714285715,0.5837004405286343,0.7857142857142857,0.6842105263157895,2.7484942931916714,3.648957434673071,2.3740729605100266,8.77152468837477
Kansas,0.0,0.5749368831764976,0.4,0.6744186046511628,0.5094339622641509,0.4166666666666667,0.5425531914893617,0.7865853658536586,0.0,0.5948275862068966,0.5862068965517241,0.4499494438827098,0.9230769230769231,0.35714285714285715,0.7731958762886598,0.47696476964769646,0.6,0.7422920302501455,0.5714285714285714,0.6,0.6781437125748503,0.9098826511837101,0.23529411764705882,0.1288056206088993,0.7825750541627979,0.729064039408867,0.48214285714285715,0.46992864424057085,0.35714285714285715,0.2643171806167401,0.35714285714285715,0.39473684210526316,2.338514282348143,2.3685787290877873,1.1783743184488897,5.88546732988482
Kansas State,1.0,0.585953637824191,0.2,0.4186046511627907,0.5849056603773585,0.5833333333333334,0.6223404255319149,0.7317073170731707,0.0,0.6637931034482759,0.5172413793103449,0.5146612740141557,0.9230769230769231,0.5952380952380952,0.6288659793814433,0.5609756097560976,0.45,0.7196044211751018,0.42857142857142855,0.5777777777777777,0.6122754491017964,0.8535797522181788,0.4117647058823529,0.3700234192037471,0.7779325286289075,0.7586206896551724,0.5803571428571429,0.5474006116207951,0.42857142857142855,0.3436123348017621,0.35714285714285715,0.5789473684210527,2.7761428540577247,2.242311098627397,2.3951893140650276,7.413643266750149
Kennesaw State,0.0,0.3752582051870553,0.2,0.3023255813953488,0.41509433962264153,0.2916666666666667,0.526595744680851,0.5,0.6666666666666666,0.5,0.6206896551724138,1.0,0.9230769230769231,0.42857142857142855,0.6804123711340206,0.42276422764227645,0.2,0.4031413612565445,0.6666666666666666,0.9111111111111111,0.6721556886227545,0.8638835507216748,0.4411764705882353,0.2505854800936768,0.4675023212627669,0.9211822660098522,0.5982142857142857,0.5667686034658511,0.2857142857142857,0.1211453744493392,0.5714285714285714,0.15789473684210525,1.648628800393182,1.4362397140719807,2.7246164403830746,5.809484954848237
Kent State,0.0,0.4280468212072527,0.0,0.06976744186046512,0.33962264150943394,0.3333333333333333,0.5212765957446809,0.4725609756097561,0.0,0.4827586206896552,0.6896551724137931,0.6198179979777553,0.9230769230769231,0.5,0.29896907216494845,0.37669376693766937,0.2,0.2705061082024433,0.6190476190476191,0.7333333333333333,0.5808383233532934,0.7909800875005111,0.11764705882352941,0.1053864168618267,0.43252862890745897,0.7684729064039408,0.5178571428571429,0.436289500509684,0.5,0.16079295154185022,0.5,0.47368421052631576,1.4212437502670516,1.1831742137409393,1.3134873391637039,3.917905303171695
Kentucky,0.0,0.5090658710121644,0.2,0.2558139534883721,0.41509433962264153,0.4583333333333333,0.5531914893617021,0.7103658536585366,0.3333333333333333,0.5775862068965517,0.7931034482758621,0.6198179979777553,0.9230769230769231,0.5952380952380952,0.4948453608247423,0.45257452574525747,0.5,0.5110529377545084,0.8095238095238095,0.6888888888888889,0.6586826347305389,0.8697305474915157,0.47058823529411764,0.3044496487119438,0.6151346332404828,0.6995073891625616,0.6696428571428571,0.6371049949031601,0.42857142857142855,0.21806167400881057,0.42857142857142855,0.39473684210526316,1.7997474493364183,1.9107422205280038,2.0142317535050323,5.724721423369454
Liberty,0.0,0.4438834060133119,0.0,0.6511627906976745,0.3584905660377358,0.375,0.475177304964539,0.8079268292682927,0.0,0.5172413793103449,0.5172413793103449,0.6562184024266936,0.9230769230769231,0.42857142857142855,0.6701030927835051,0.4092140921409214,0.4,0.8318789994182665,0.2857142857142857,0.7333333333333333,0.7514970059880239,0.845238582001063,0.4117647058823529,0.34660421545667447,0.7418755803156918,0.7044334975369458,0.7142857142857143,0.7879714576962283,0.6428571428571429,0.18722466960352424,0.5714285714285714,0.39473684210526316,2.155193457528637,1.462956614951605,1.7899338809158785,5.408083953396121
Louisiana,0.0,0.7316961211843012,0.2,0.6046511627906976,0.37735849056603776,0.5416666666666666,0.625886524822695,0.8079268292682927,0.3333333333333333,0.4482758620689655,0.27586206896551724,0.78159757330637,1.0,0.4523809523809524,0.6804123711340206,0.6639566395663956,0.75,0.6305991855730075,0.2857142857142857,0.6222222222222222,0.6212574850299402,0.9391994112115141,0.47058823529411764,0.234192037470726,0.8288455586505726,0.7093596059113301,0.5982142857142857,0.5351681957186545,0.14285714285714285,0.21806167400881057,0.35714285714285715,0.5789473684210527,2.6601462582774245,1.993696026643814,2.034944501355641,6.6887867862768795
